ID,Lat,Lon
ID_AMYE03ADHHBD,14.283572,33.444188
ID_CQ0A9JNWJJY4,14.123852,33.513269
ID_8UVQ019W9928,14.31169,33.452093
ID_81JKYWW600G5,14.547857,33.261471
ID_RGHSQLK0NLX9,14.164815,33.520814
ID_VUDOZTLRGTI9,14.3328,33.258596
ID_7V6AYCSI47A6,14.417691,33.214669
ID_13AJJUPO490C,14.257521,33.160321
ID_3W4NQPOIAF43,14.19428,33.535457
ID_T0BPMG5ZDMIU,14.285998,33.519647
ID_A7HWZ7OQI0GR,14.103101,33.317166
ID_649YSZ5CAKHI,14.331003,33.163555
ID_OLVV72P8J1X0,14.554953,33.473473
ID_LSZ87BF5MJPG,14.398557,33.188079
ID_A1VO5TU4B8YM,14.1464,33.57633
ID_QITE4AY3RBQR,14.546599,33.488924
ID_SQYISCSGTNYJ,14.520009,33.158344
ID_XXSZ3YCFRHCJ,14.393077,33.49117
ID_LGIX4YBH6FKQ,14.524141,33.336211
ID_5KQ6X15NJAQQ,14.385351,33.348607
ID_3CP89K5CBHVY,14.286447,33.442751
ID_YWNBHAJODCC7,14.305671,33.52333
ID_SKKTCEE8RLSU,14.346275,33.254464
ID_2PDWSVFZRTUL,14.169396,33.51767
ID_W0HMNBSO8WUT,14.258869,33.447063
ID_BO8L227EA3YS,14.19967,33.377803
ID_B36BMNNT06CJ,14.258869,33.242427
ID_AVVNBX2W6D21,14.38077,33.231377
ID_I2D3D5Y3T265,14.35391,33.265873
ID_Y0R9FOQNMU1V,14.301628,33.516413
ID_MMSLOQJTF37S,14.37035,33.43781
ID_F9SP9B65E5ED,14.538155,33.125196
ID_W7LQG9GZL0XV,14.352204,33.248355
ID_WGBMHTSP4Z6L,14.30621,33.524408
ID_GFHTKJQTV6SE,14.445,33.239732
ID_F550KNHY74JD,14.567799,33.109117
ID_3XW2HRC9P95C,14.326871,33.425413
ID_9PE369533T1C,14.412391,33.166788
ID_FEGRYBQQ7QBM,14.403677,33.212243
ID_0SEHR9WXMN0P,14.339987,33.198229
ID_0RVXG02FGHCZ,14.203982,33.567976
ID_1QGFM1VAPEEG,14.474464,33.4697
ID_BWY3RDGZG5SP,14.316002,33.151876
ID_PLXWU92G78H7,14.271355,33.443739
ID_FFY30H6Y07MH,14.286896,33.494224
ID_QVLZBVJVVPD2,14.171642,33.524138
ID_R0WFNH4VJCYQ,14.219702,33.469521
ID_IE5L9KH0T7LV,14.378345,33.438349
ID_UTVTNKG1RX61,14.201826,33.551088
ID_CZE657RUIEL9,14.39658,33.435834
ID_GPW2RSWM7QI2,14.230392,33.466107
ID_45WZ7VOQ046J,14.123582,33.582259
ID_RC7AP329ICSY,14.192214,33.383193
ID_NDND607DXC9J,14.270098,33.114596
ID_BJC5WEO2P0SR,14.129601,33.478324
ID_B1NQC2HK9ARD,14.301089,33.520545
ID_ZYJJ32XRHM1I,14.566901,33.257698
ID_3J2JWDMYPVGX,14.352383,33.248805
ID_OIIAQ0FYK4WW,14.259228,33.241618
ID_3GCG30FC9WZ3,14.526028,33.15529
ID_8YC3E1JZ7N75,14.234794,33.492158
ID_PC6CFPL4TUQG,14.520009,33.338367
ID_HDMTO4YEYPPM,14.404306,33.48057
ID_9J99ZJC3QX88,14.510217,33.129778
ID_SDOMYHZG2TAZ,14.326152,33.159871
ID_U9IOWITZBJ6I,14.24243,33.428108
ID_4O3G1PSF8BF0,14.421284,33.4273
ID_XJSW6YY2F0QJ,14.196256,33.537433
ID_9CACVWSZU7RN,14.301179,33.515604
ID_7I1DHF6UDA2F,14.254018,33.23506
ID_LYTAJ10TGW9M,14.512822,33.456675
ID_IQNW3E4DBRNO,14.543635,33.365047
ID_ZIR11EIBOA73,14.196166,33.505902
ID_K4VSXZ3Z9JTL,14.335495,33.214579
ID_66IG4SDSWLNK,14.360468,33.157536
ID_LWEZE0TR1I4Y,14.263989,33.198589
ID_XC98OL3TOEMM,14.205958,33.484433
ID_FI5LC8C9N5LC,14.424159,33.425952
ID_ZYGY6FFVUCXW,14.254197,33.229581
ID_CK2S24CWE2JD,14.42326,33.392086
ID_NBMT9FLIC52E,14.101394,33.479312
ID_PK5GAJKO0ZHF,14.554055,33.14972
ID_E6EZI2S15IRV,14.442125,33.532313
ID_2NCIT16DCGOG,14.281866,33.169214
ID_RT1QBCX4YTKV,14.422003,33.179994
ID_5SWYZYKZUUCZ,14.257072,33.446703
ID_BTSE7TSO8JVX,14.203712,33.48596
ID_IQUASWXNSCS9,14.224553,33.17119
ID_O5V22SFYRADE,14.34897,33.254105
ID_5W0JJNCGY4QY,14.313576,33.458831
ID_HTFKL76TU2AL,14.28474,33.205506
ID_MILP21SAU4OF,14.126277,33.308273
ID_60KXRJU44ZUB,14.214851,33.493685
ID_ZYYYWNDJ43YS,14.297317,33.535098
ID_5B45ZSTGXRGD,14.199131,33.179634
ID_2FNCCX3U0ESN,14.272703,33.440954
ID_QI7TF8V7SLZ8,14.266774,33.209369
ID_K51D543FCNHR,14.201017,33.369269
ID_T7BCW2QSWRVR,14.463235,33.22464
ID_AZZWJGZX0IQB,14.145232,33.418766
ID_CPABMFWV0MWN,14.526297,33.26722
ID_OOU3KMSZYU2G,14.353641,33.265244
ID_X1HAEAPA23LT,14.179637,33.558095
ID_Y1O5E16HIL9S,14.527824,33.233893
ID_96V636RHW8QH,14.185207,33.512101
ID_LPIW3S5OP26T,14.34331,33.207752
ID_2Q5GXQOUTT9A,14.111725,33.4591
ID_SSXF697ER86E,14.110647,33.39505
ID_Q9U5Z5PK4PZ8,14.267942,33.191851
ID_IH9QBGKONV31,14.126277,33.561688
ID_SBEL6XF6EEUS,14.207305,33.481109
ID_APC6NH9DG9HP,14.240094,33.444907
ID_926ZGLSTS1WH,14.394604,33.189875
ID_O8C62IO8R34V,14.276655,33.524857
ID_30FCQVKQ4OT3,14.248179,33.361992
ID_6O9T5PTU3SRQ,14.502761,33.13382
ID_W5V32UG2QV60,14.410864,33.395769
ID_YWEF94TOM7XM,14.271804,33.441134
ID_UA9G81JV8GH2,14.366577,33.192301
ID_8PI0JG5T5853,14.280069,33.507789
ID_B217F1CKLB75,14.266684,33.50725
ID_K0L1PZ2R1RAW,14.581544,33.16589
ID_4JB5BHG0KP29,14.474105,33.355974
ID_RG3GLGKN0B86,14.378255,33.185114
ID_NNCD669OWODG,14.325164,33.371155
ID_6U0J6BQVFYDN,14.340795,33.250781
ID_862K4IQX949U,14.209282,33.479222
ID_N5K0LOD803TW,14.535101,33.480839
ID_GX53WEFKGIWO,14.164186,33.51785
ID_1AXSU11R7EGD,14.336573,33.433139
ID_EOA4RDAKSWYZ,14.299742,33.518209
ID_J2JLD6P3XP9N,14.273421,33.519737
ID_ZW46ETTOLKPW,14.330824,33.342858
ID_Z5XNMFHUQBQI,14.481292,33.193648
ID_9Z7Y774NPN8V,14.324985,33.330282
ID_XV3M8T3P0NTK,14.414457,33.430174
ID_7U8RQXBQV4U0,14.192393,33.490272
ID_3REUGX9RNI45,14.27944,33.524318
ID_UM30RU78TWJB,14.119989,33.575881
ID_UQRUSAD8KFEL,14.494227,33.252667
ID_GVPQVNM1TOJA,14.365409,33.167866
ID_CWGTDZF1C3FO,14.473746,33.248355
ID_E62PB9U0QQPW,14.289591,33.520635
ID_DBGYRZDP7V93,14.335495,33.20308
ID_9L40G78XUAQH,14.106874,33.31537
ID_X8O6INUYD7K4,14.504199,33.154392
ID_QVRNMR70VYM6,14.261564,33.238115
ID_F7YETRWJWYA4,14.10373,33.541116
ID_6DZQUIRHXTZA,14.287705,33.518479
ID_B8HXQWKZN7WB,14.419038,33.478234
ID_27H5SORORU4T,14.267223,33.20847
ID_HVEKJQ9Z9V3D,14.422362,33.32085
ID_1VBHOUYV77ZD,14.261294,33.238743
ID_6AJPPBDA46L6,14.342861,33.20874
ID_P2VG0EEY5XVC,14.315642,33.200385
ID_0X39OVJ4UKC0,14.38086,33.190504
ID_Q4KG6PIQEIQM,14.562948,33.217094
ID_Y4ADBRF2GNFE,14.228955,33.517131
ID_5K77J4W86ADI,14.349329,33.247098
ID_X05NQAWZ57T9,14.474734,33.308632
ID_L7PJC6NM7LCP,14.320673,33.446973
ID_DB1QADY40412,14.107323,33.310339
ID_CQUJM58W9BKJ,14.521806,33.340163
ID_RVYEHXV8MF2O,14.208024,33.51776
ID_PUH3XQNQAHAU,14.250963,33.22976
ID_WOAE4SUGEJ8J,14.345107,33.252039
ID_IQOKXG2NLGVX,14.182781,33.52315
ID_VBCFP2CVFEB1,14.277464,33.507789
ID_4AP83GYSTR3S,14.566631,33.173526
ID_UVNTM95SLV02,14.497821,33.318604
ID_M8SZ5XJ7DWUS,14.189249,33.283929
ID_37RXEKMUL95W,14.57265,33.108039
ID_VC16GV0Q9DSB,14.292825,33.445446
ID_O4JFZI0FNTRL,14.293903,33.490362
ID_ENFWH44ID0DD,14.407809,33.396847
ID_U8JF5SO7XJ6L,14.485424,33.301446
ID_W9MYAMAPB157,14.501683,33.155919
ID_I083YCLD90IM,14.376907,33.18215
ID_ANWM6LEF19PY,14.331632,33.161039
ID_3ZOU5ECLJ286,14.270367,33.535277
ID_UUFD2JQ4ASDH,14.264618,33.545249
ID_MOQBZ6K65HC4,14.325973,33.170382
ID_S7K3S117PM4V,14.408887,33.399093
ID_FYW1NB0ULZSE,14.205599,33.488026
ID_5Z3RU3IUAZLN,14.143255,33.36334
ID_FPQ4SR9NU3YH,14.305132,33.408345
ID_0AR1ZWJYNJP2,14.206317,33.562496
ID_K7N0921VWEUN,14.289771,33.20335
ID_PUXO6LW85ECO,14.376548,33.105434
ID_YXPI704F9HBC,14.266055,33.162746
ID_282X60Z92NQC,14.227068,33.154302
ID_4V76G715HG99,14.211797,33.484073
ID_FMHY0MUBNO9S,14.330375,33.16077
ID_7V16XTNQFYYS,14.373224,33.498087
ID_HD9LF3EL3I5W,14.330464,33.217723
ID_WKJDB1O4O6LS,14.554684,33.398733
ID_L6ZL3PTGDBEL,14.183859,33.319322
ID_9SFRG020FOV8,14.365858,33.328934
ID_KMLZ1SGO9AMP,14.289501,33.493506
ID_VR19K88FZFJE,14.257701,33.244762
ID_4BC3VSWDLX8K,14.209821,33.476168
ID_UXJL66P78TVB,14.579837,33.211794
ID_MSHW6GC75ZX1,14.29031,33.201553
ID_7JSHR33OWJB1,14.270098,33.435115
ID_0WLX1CW7IHUM,14.250155,33.240989
ID_TYGDUWXIT0IG,14.291298,33.41661
ID_45NUKPERURVY,14.360019,33.315999
ID_5MPEHLW5E46Y,14.470781,33.37412
ID_QA9FDTQJOIPW,14.218894,33.527103
ID_DC0FOMK1C5AL,14.543904,33.264435
ID_73SO8TQU2HIA,14.219612,33.225987
ID_L2S2WHIYF6RL,14.285369,33.513808
ID_6D3NUD2QOFYJ,14.407181,33.398105
ID_DVM7KEHJZWST,14.40197,33.114057
ID_R5NNKP2931XP,14.407181,33.211525
ID_1PFZ3OZTEMHT,14.226709,33.38966
ID_MK3IEUF95PRR,14.248718,33.228054
ID_EGIQBS5ES4VM,14.21018,33.565461
ID_7XN9WYDYVUME,14.568428,33.216196
ID_4BOVWTYY6U3R,14.258779,33.242876
ID_2G9UIO0UONAV,14.278452,33.195265
ID_42SLH4WLNTTQ,14.334597,33.259405
ID_OV27436VT055,14.113881,33.285725
ID_A74NBGODJTVP,14.21027,33.470419
ID_7XUQEJV8XHTA,14.487849,33.230838
ID_J4UD1X2F1PU4,14.477339,33.405201
ID_1QOGBKP6J28M,14.538155,33.206584
ID_TMWCX2G5IQ5H,14.285279,33.204428
ID_M5DL9KEJD7LG,14.27432,33.521264
ID_39NQF7WNGKH4,14.34888,33.253745
ID_KDA25GGPVV69,14.196076,33.490901
ID_8V2J64GG6RLV,14.111635,33.312585
ID_SHX4B34RVE6D,14.254736,33.571479
ID_E0F0QIQTJXCH,14.276296,33.198679
ID_4HUR89QC7THP,14.557379,33.224281
ID_WNCVF8OU5DJI,14.143255,33.548303
ID_D0SXA2N7EJKC,14.34358,33.19275
ID_N37SXAT3RWKD,14.452815,33.282761
ID_9F2XB79W757Y,14.157539,33.364957
ID_W947S5TNRIVJ,14.291208,33.490811
ID_4KIB1QV8RYHH,14.568159,33.360645
ID_7J76PG26BZMC,14.374302,33.238923
ID_TA5O02HCY7S1,14.133823,33.522072
ID_26TWQVKFV7UE,14.240992,33.456405
ID_FG0KWNE39IV9,14.150173,33.481648
ID_SCYIJMP40ZLW,14.293544,33.436283
ID_M1XSKO6T1QH2,14.293364,33.542913
ID_PEAN1XD8MA5H,14.429189,33.52863
ID_MVK6TE70QUR8,14.353192,33.264256
ID_STJ960P26F8Z,14.412031,33.366753
ID_DDDTTMUJ6R2G,14.411313,33.431432
ID_HMYFHMIMTFN6,14.345646,33.205057
ID_1M5D2Z1V5KXJ,14.397748,33.186641
ID_EKFNU6DZFAIC,14.349239,33.254734
ID_R93FJNW6C2SV,14.496832,33.322556
ID_FFP0RNBRYLQY,14.488298,33.343757
ID_62GR4HVJ6WEJ,14.19419,33.528181
ID_03SYJY1J13A9,14.255365,33.218801
ID_759GKKQRP6B3,14.13535,33.312046
ID_EBGG2QAU2VX1,14.379512,33.187629
ID_YWYQ3Z6H71LL,14.293274,33.181072
ID_JMNKMYGBTURO,14.267043,33.445985
ID_0LDA6G4YHNGE,14.19401,33.50195
ID_4CNI47XGBAFS,14.301269,33.410142
ID_LE0D703D7KN7,14.279081,33.364328
ID_EBQ4J9VBXDHA,14.280788,33.510035
ID_B2PK2LZHQMZZ,14.200119,33.386966
ID_DWMFJCH715FD,14.191226,33.511921
ID_CHS9EMD6TC3N,14.414457,33.593668
ID_G89N6RJ7JNZD,14.354449,33.343757
ID_IQG8XPMTQ9YU,14.253748,33.567796
ID_Y1WXC4GEMP0K,14.283483,33.520904
ID_FL02M21QZLV9,14.377177,33.191043
ID_6WI8JAXK0BQP,14.196436,33.524138
ID_XECA0GUJ9SUF,14.206317,33.490901
ID_LG4H5BBMS1UZ,14.266235,33.445985
ID_VAXS8OXY71ZU,14.101574,33.408525
ID_ZC28JVBCZF6C,14.437184,33.276024
ID_7YUHLSK8O9X5,14.522524,33.329384
ID_2FI1Y2W36R7S,14.304683,33.521803
ID_H9V9ZEPNASJ1,14.314474,33.447512
ID_UTDK55K4JS8Z,14.278452,33.528001
ID_MUYRUBHIXLZO,14.309623,33.221855
ID_PBZ1EXP3P3PL,14.249796,33.12852
ID_MVYC0R116Y8T,14.305042,33.412118
ID_ZH3AY4THM4V8,14.272882,33.362352
ID_C17RM0VKGMQX,14.564386,33.313932
ID_U4BPFDX79SBX,14.36478,33.191762
ID_IAPH9M6ZCDDB,14.411403,33.326958
ID_GTS4LCDK7ZPR,14.14092,33.297134
ID_GPG9D8ZIWORV,14.127176,33.29947
ID_7WQ5JOUUOK27,14.345556,33.252757
ID_7HBZ7PPNXGBN,14.306659,33.202631
ID_P0LLM9YPZE7W,14.203712,33.520725
ID_IBSOVVF7F9BM,14.414637,33.490182
ID_OUIJSTNWB6AI,14.128433,33.595914
ID_BEKFENZLSWAV,14.308905,33.23003
ID_Q2MS2XGOP5B1,14.538335,33.186462
ID_YU3X5J6JIABN,14.196885,33.497099
ID_PBY6EQGV3VVD,14.278362,33.501411
ID_DQMSGTE2QF66,14.311061,33.121873
ID_FS8E6QQ41PBR,14.333429,33.161488
ID_EY5D13KKTYLM,14.449042,33.250422
ID_3TVALOFKNXLZ,14.224553,33.514347
ID_LIPS4ZVRYCMJ,14.551001,33.285815
ID_MMEKUNVPOHFK,14.292106,33.152775
ID_UEM0RJSCOYMF,14.275038,33.522521
ID_IF1S4BL1OI0Q,14.302527,33.51794
ID_SL4Z7I6SA0PF,14.456678,33.32049
ID_VGI1NV0O7GIM,14.222397,33.543272
ID_GV7744MPVUCK,14.218714,33.582169
ID_01EJ4DR99B1E,14.347802,33.251769
ID_0APFLNEWTNK5,14.390472,33.438349
ID_0H7GRQ8CX94E,14.346185,33.195714
ID_JX1I99U3PPK5,14.275488,33.471587
ID_N4Y8IILYS6EU,14.331992,33.252847
ID_KE513VS0VBV0,14.201826,33.522701
ID_IFSPPUVE9ZEC,14.197783,33.492967
ID_TVC5TXOS452A,14.244226,33.235689
ID_TXBQM2Q9F8W0,14.412391,33.550818
ID_8D2FCSFRHCPI,14.134452,33.307554
ID_SKQWWG413BS1,14.354719,33.273418
ID_TF21H8HI2SOP,14.339358,33.433408
ID_VIQ9BWONFKD5,14.365319,33.154392
ID_720X3OSP398E,14.520817,33.331
ID_VF6YJNHZUGEJ,14.255096,33.248445
ID_5ATXU1UYZ0OM,14.166881,33.460717
ID_DMH9P3N6O3DK,14.260575,33.551627
ID_FKB2YZ2BXZ0Z,14.148376,33.371784
